source_dataset,source_id,lookup_key,food_name_en,food_name_zh,food_name_fr,carbon_factor_kgco2e_per_kg,carbon_unit,source_year,source_name_raw
foodcarbon,20991,tangle_laminaria_digitata_dried_or_dehydrated,"Tangle (Laminaria digitata), dried or dehydrated",,"Kombu breton (Laminaria digitata), séchée ou déshydratée",11.600000,kgCO2e/kg_product,,"Kombu breton (Laminaria digitata), séchée ou déshydratée"
foodcarbon,18066,tap_water,Tap water,,Eau du robinet,0.000342,kgCO2e/kg_product,,Eau du robinet
foodcarbon,11043,tapenade_a_puree_of_capers_pitted_black_olives_anchovy_and_herbs_with_olive_oil_and_lemon_juice,"Tapenade (a puree of capers, pitted black olives, anchovy and herbs, with olive oil and lemon juice",,Tapenade,1.620000,kgCO2e/kg_product,,Tapenade
foodcarbon,4000,tapioca_raw,"Tapioca, raw",,"Tapioca ou Perles du Japon, cru",0.740000,kgCO2e/kg_product,,"Tapioca ou Perles du Japon, cru"
foodcarbon,8293,taramasalata_prepacked,"Taramasalata, prepacked",,"Tarama, préemballé",1.960000,kgCO2e/kg_product,,"Tarama, préemballé"
foodcarbon,53201,taro_tuber_cooked,"Taro, tuber, cooked",,"Taro, tubercule, cuit",1.860000,kgCO2e/kg_product,,"Taro, tubercule, cuit"
foodcarbon,53200,taro_tuber_raw,"Taro, tuber, raw",,"Taro, tubercule, cru",0.690000,kgCO2e/kg_product,,"Taro, tubercule, cru"
foodcarbon,11092,tarragon_fresh,"Tarragon, fresh",,"Estragon, frais",0.735000,kgCO2e/kg_product,,"Estragon, frais"
foodcarbon,11051,tartare_sauce_prepacked,"Tartare sauce, prepacked",,"Sauce tartare, préemballée",2.020000,kgCO2e/kg_product,,"Sauce tartare, préemballée"
foodcarbon,25137,tartiflette_cheese_fondue,Tartiflette (cheese fondue),,Tartiflette,3.520000,kgCO2e/kg_product,,Tartiflette
foodcarbon,23496,tatin_tart_caramelized_upside_down_apple_tart,Tatin tart (caramelized upside-down apple tart),,Tarte Tatin aux pommes,2.380000,kgCO2e/kg_product,,Tarte Tatin aux pommes
foodcarbon,18020,tea_brewed_without_sugar,"Tea, brewed, without sugar",,"Thé infusé, non sucré",0.043600,kgCO2e/kg_product,,"Thé infusé, non sucré"
foodcarbon,20917,tempeh,Tempeh,,Tempeh,2.370000,kgCO2e/kg_product,,Tempeh
foodcarbon,19410,thick_cream_30_fat_refrigerated,"Thick cream 30% fat, refrigerated",,"Crème de lait, 30% MG, épaisse, rayon frais",3.830000,kgCO2e/kg_product,,"Crème de lait, 30% MG, épaisse, rayon frais"
foodcarbon,19431,thick_cream_light_15_20_fat_refrigerated,"Thick cream, light, 15-20% fat, refrigerated",,"Crème de lait, 15 à 20% MG, légère, épaisse, rayon frais",2.690000,kgCO2e/kg_product,,"Crème de lait, 15 à 20% MG, légère, épaisse, rayon frais"
foodcarbon,23402,thin_crust_pizza_shell_raw,"Thin-crust pizza shell, raw",,"Pâte à pizza fine, crue",1.400000,kgCO2e/kg_product,,"Pâte à pizza fine, crue"
foodcarbon,20265,thinly_shredded_or_diced_vegetables_frozen_raw,"Thinly-shredded or diced vegetables, frozen, raw",,"Julienne ou brunoise de légumes, surgelée, crue",0.687000,kgCO2e/kg_product,,"Julienne ou brunoise de légumes, surgelée, crue"
foodcarbon,11038,thyme_dried,"Thyme, dried",,"Thym, séché",2.580000,kgCO2e/kg_product,,"Thym, séché"
foodcarbon,11070,thyme_fresh,"Thyme, fresh",,"Thym, frais",0.879000,kgCO2e/kg_product,,"Thym, frais"
foodcarbon,19698,tiramisu_refrigerated,"Tiramisu, refrigerated",,"Tiramisu, rayon frais",10.700000,kgCO2e/kg_product,,"Tiramisu, rayon frais"
foodcarbon,7004,toasted_bread_home_made,"Toasted bread, home-made",,"Pain grillé, domestique",1.350000,kgCO2e/kg_product,,"Pain grillé, domestique"
foodcarbon,25400,toasted_ham_sandwich_topped_with_grated_cheese,Toasted ham sandwich topped with grated cheese,,Croque-monsieur,4.400000,kgCO2e/kg_product,,Croque-monsieur
foodcarbon,25542,toasted_ham_sandwich_topped_with_grated_cheese_and_a_fried_egg,Toasted ham sandwich topped with grated cheese and a fried egg,,Croque-madame,4.140000,kgCO2e/kg_product,,Croque-madame
foodcarbon,31098,toblerone_milk_cholcolate_bar_w_nougat,Toblerone milk cholcolate bar w nougat,,Barre chocolat au lait avec nougat,5.320000,kgCO2e/kg_product,,Barre chocolat au lait avec nougat
food-product,tofu_2010,tofu,Tofu,,,3.160000,kgCO2e/kg_product,2010,Tofu
foodcarbon,25597_2,tofu_patty_vegetable_steak,Tofu patty (vegetable steak),,Galette de tofu (steak végétal),2.250000,kgCO2e/kg_product,,Galette de tofu (steak végétal)
foodcarbon,20904,tofu_plain,"Tofu, plain",,"Tofu, nature",1.000000,kgCO2e/kg_product,,"Tofu, nature"
foodcarbon,20912,tofu_smoked,"Tofu, smoked",,"Tofu fumé, préemballé",2.130000,kgCO2e/kg_product,,"Tofu fumé, préemballé"
foodcarbon,20172,tomato_cherry_raw,"Tomato, cherry, raw",,"Tomate cerise, crue",0.626000,kgCO2e/kg_product,,"Tomate cerise, crue"
foodcarbon,20260,tomato_coulis_canned_tomato_puree_semi_reduced_11,"Tomato coulis, canned (tomato puree semi-reduced 11%)",,"Tomate, coulis, appertisé (purée de tomates mi-réduite à 11%)",0.825000,kgCO2e/kg_product,,"Tomate, coulis, appertisé (purée de tomates mi-réduite à 11%)"
foodcarbon,20189,tomato_dried,"Tomato, dried",,"Tomate, séchée",11.200000,kgCO2e/kg_product,,"Tomate, séchée"
foodcarbon,20256,tomato_dried_in_oil,"Tomato, dried, in oil",,"Tomate, séchée, à l'huile",11.200000,kgCO2e/kg_product,,"Tomate, séchée, à l'huile"
foodcarbon,20119,tomato_green_raw,"Tomato, green, raw",,"Tomate verte, crue",0.750000,kgCO2e/kg_product,,"Tomate verte, crue"
foodcarbon,20047_2,tomato_in_season_raw,"Tomato, in season, raw",,"Tomate de saison, crue",0.626000,kgCO2e/kg_product,,"Tomate de saison, crue"
foodcarbon,2053,tomato_juice_pure_juice_average,"Tomato juice, pure juice (average)",,"Jus de tomate, pur jus (aliment moyen)",0.634000,kgCO2e/kg_product,,"Jus de tomate, pur jus (aliment moyen)"
foodcarbon,20047_3,tomato_off_season_raw,"Tomato, off season, raw",,"Tomate hors saison, crue",2.110000,kgCO2e/kg_product,,"Tomate hors saison, crue"
foodcarbon,20068,tomato_paste_concentrated_canned,"Tomato paste, concentrated, canned",,"Tomate, concentré, appertisé",2.420000,kgCO2e/kg_product,,"Tomate, concentré, appertisé"
foodcarbon,20268,tomato_paste_double_concentrate_canned,"Tomato paste, double concentrate, canned",,"Tomate, double concentré, appertisé",3.810000,kgCO2e/kg_product,,"Tomate, double concentré, appertisé"
foodcarbon,20048,tomato_peeled_canned_drained,"Tomato, peeled, canned, drained",,"Tomate, pelée, appertisée, égouttée",1.510000,kgCO2e/kg_product,,"Tomate, pelée, appertisée, égouttée"
foodcarbon,20242,tomato_pulp_and_peel_boiled_cooked_in_water,"Tomato, pulp and peel, boiled/cooked in water",,"Tomate, pulpe et peau, bouillie/cuite à l'eau",1.510000,kgCO2e/kg_product,,"Tomate, pulpe et peau, bouillie/cuite à l'eau"
foodcarbon,20169,tomato_pulp_canned,"Tomato pulp, canned",,"Tomate, pulpe, appertisée",1.110000,kgCO2e/kg_product,,"Tomate, pulpe, appertisée"
foodcarbon,20170,tomato_puree_canned,"Tomato puree, canned",,"Tomate, purée, appertisée",0.825000,kgCO2e/kg_product,,"Tomate, purée, appertisée"
foodcarbon,20047_1,tomato_raw,"Tomato, raw",,"Tomate, crue",0.750000,kgCO2e/kg_product,,"Tomate, crue"
foodcarbon,20289,tomato_roasted_baked_with_skin,"Tomato, roasted/baked, with skin",,"Tomate, pulpe et peau, rôtie/cuite au four",1.490000,kgCO2e/kg_product,,"Tomate, pulpe et peau, rôtie/cuite au four"
foodcarbon,37002,tomato_sauce_for_pizza_base,Tomato sauce for pizza base,,Base de pizza tomatée,0.980000,kgCO2e/kg_product,,Base de pizza tomatée
foodcarbon,11208,tomato_sauce_w_cheese_prepacked,"Tomato sauce, w cheese, prepacked",,"Sauce tomate au fromage, préemballée",1.800000,kgCO2e/kg_product,,"Sauce tomate au fromage, préemballée"
foodcarbon,11177,tomato_sauce_w_mushrooms_prepacked,"Tomato sauce, w mushrooms, prepacked",,"Sauce tomate aux champignons, préemballée",1.770000,kgCO2e/kg_product,,"Sauce tomate aux champignons, préemballée"
foodcarbon,11178,tomato_sauce_w_olives_prepacked,"Tomato sauce, w olives, prepacked",,"Sauce tomate aux olives, préemballée",1.460000,kgCO2e/kg_product,,"Sauce tomate aux olives, préemballée"
foodcarbon,11207,tomato_sauce_w_vegetables_prepacked,"Tomato sauce, w vegetables, prepacked",,"Sauce tomate aux petits légumes, préemballée",1.500000,kgCO2e/kg_product,,"Sauce tomate aux petits légumes, préemballée"
foodcarbon,11114,tomato_sauce_with_meat_or_bolognese_sauce_prepacked,"Tomato sauce, with meat or Bolognese sauce, prepacked",,"Sauce tomate à la viande ou Sauce bolognaise, préemballée",13.200000,kgCO2e/kg_product,,"Sauce tomate à la viande ou Sauce bolognaise, préemballée"
foodcarbon,11107,tomato_sauce_with_onions_prepacked,"Tomato sauce, with onions, prepacked",,"Sauce tomate aux oignons, préemballée",1.470000,kgCO2e/kg_product,,"Sauce tomate aux oignons, préemballée"
foodcarbon,25561,tomato_tart,Tomato tart,,Tarte à la tomate,2.540000,kgCO2e/kg_product,,Tarte à la tomate
food-product,tomatoes_2010,tomatoes,Tomatoes,,,2.090000,kgCO2e/kg_product,2010,Tomatoes
foodcarbon,12758,tomme_cheese_from_cow_s_milk,"Tomme cheese, from cow's milk",,Tomme ou tome de vache,5.800000,kgCO2e/kg_product,,Tomme ou tome de vache
foodcarbon,12759,tomme_cheese_from_mountain_or_savoy,"Tomme cheese, from mountain or Savoy",,Tomme ou tome de montagne ou de Savoie,5.760000,kgCO2e/kg_product,,Tomme ou tome de montagne ou de Savoie
foodcarbon,12763,tomme_cheese_pdo_from_the_french_bauges_munntains,Tomme cheese (PDO) from the French Bauges munntains,,Tome des Bauges,5.840000,kgCO2e/kg_product,,Tome des Bauges
foodcarbon,12760,tomme_cheese_reduced_fat_around_13_fat,"Tomme cheese, reduced fat, around 13% fat",,"Tomme ou tome, allégée en matière grasse, environ 13% MG",5.760000,kgCO2e/kg_product,,"Tomme ou tome, allégée en matière grasse, environ 13% MG"
foodcarbon,40203,tongue_beef_cooked,"Tongue, beef, cooked",,"Langue, boeuf, cuite",31.500000,kgCO2e/kg_product,,"Langue, boeuf, cuite"
foodcarbon,40202,tongue_beef_raw,"Tongue, beef, raw",,"Langue, boeuf, crue",22.900000,kgCO2e/kg_product,,"Langue, boeuf, crue"
foodcarbon,40201,tongue_calf_cooked,"Tongue, calf, cooked",,"Langue, veau, cuite",31.000000,kgCO2e/kg_product,,"Langue, veau, cuite"
foodcarbon,40204,tongue_calf_raw,"Tongue, calf, raw",,"Langue, veau, crue",22.600000,kgCO2e/kg_product,,"Langue, veau, crue"
foodcarbon,40205,tongue_pork_raw,"Tongue, pork, raw",,"Langue, porc, crue",2.790000,kgCO2e/kg_product,,"Langue, porc, crue"
foodcarbon,26200,tonguesole_raw,"Tonguesole, raw",,"Sole tropicale ou Sole langue, crue",7.480000,kgCO2e/kg_product,,"Sole tropicale ou Sole langue, crue"
foodcarbon,18344,tonic_drink_with_sugar,"Tonic drink, with sugar",,"Tonic ou bitter, sucré",0.493000,kgCO2e/kg_product,,"Tonic ou bitter, sucré"
foodcarbon,18014,tonic_drink_with_sugar_and_artificial_sweetener_s,"Tonic drink, with sugar and artificial sweetener(s)",,"Tonic ou bitter, sucré, avec édulcorants",0.493000,kgCO2e/kg_product,,"Tonic ou bitter, sucré, avec édulcorants"
foodcarbon,18013,tonic_drink_without_sugar_with_artificial_sweetener_s,"Tonic drink, without sugar, with artificial sweetener(s)",,"Tonic ou bitter, non sucré, avec édulcorants",0.493000,kgCO2e/kg_product,,"Tonic ou bitter, non sucré, avec édulcorants"
foodcarbon,20994,toothed_wrack_or_bladder_wrack_fucus_serratus_et_vesiculosus_dried_or_dehydrated,"Toothed wrack or bladder wrack (Fucus serratus et vesiculosus), dried or dehydrated",,"Fucus vésiculeux (Fucus serratus ou Fucus vesiculosus), séché ou déshydraté",11.600000,kgCO2e/kg_product,,"Fucus vésiculeux (Fucus serratus ou Fucus vesiculosus), séché ou déshydraté"
foodcarbon,25525,topping_sauce_for_pizza,Topping sauce for pizza,,"Pizza, sauce garniture pour",0.940000,kgCO2e/kg_product,,"Pizza, sauce garniture pour"
foodcarbon,30011,toulouse_sausage_cooked,"Toulouse sausage, cooked",,"Saucisse de Toulouse, cuite",12.300000,kgCO2e/kg_product,,"Saucisse de Toulouse, cuite"
foodcarbon,30110,toulouse_sausage_raw,"Toulouse sausage, raw",,"Saucisse de Toulouse, crue",12.000000,kgCO2e/kg_product,,"Saucisse de Toulouse, crue"
foodcarbon,40502,tripe_beef_raw,"Tripe, beef, raw",,"Tripes, boeuf, crues",28.700000,kgCO2e/kg_product,,"Tripes, boeuf, crues"
foodcarbon,27008,trout_farmed_raw,"Trout, farmed, raw",,"Truite d'élevage, crue",5.680000,kgCO2e/kg_product,,"Truite d'élevage, crue"
foodcarbon,27029,trout_farmed_smoked_packaging_fixed,"Trout, farmed, smoked (packaging fixed)",,"Truite d'élevage, fumée (emballage corrigé)",7.070000,kgCO2e/kg_product,,"Truite d'élevage, fumée (emballage corrigé)"
foodcarbon,27006,trout_roasted_baked,"Trout, roasted/baked",,"Truite, rôtie/cuite au four",7.030000,kgCO2e/kg_product,,"Truite, rôtie/cuite au four"
foodcarbon,27007,trout_steamed,"Trout, steamed",,"Truite, cuite à la vapeur",7.030000,kgCO2e/kg_product,,"Truite, cuite à la vapeur"
foodcarbon,26219,tub_gurnard_raw,"Tub gurnard, raw",,"Grondin perlon, cru",12.000000,kgCO2e/kg_product,,"Grondin perlon, cru"
foodcarbon,26245,tuna_flaked_in_oil_canned_drained,"Tuna, flaked, in oil, canned, drained",,"Miettes de thon à l'huile, appertisées",6.750000,kgCO2e/kg_product,,"Miettes de thon à l'huile, appertisées"
foodcarbon,26242,tuna_flaked_in_tomato_sauce_canned_drained,"Tuna, flaked, in tomato sauce, canned, drained",,"Miettes de thon à la tomate, appertisées",5.990000,kgCO2e/kg_product,,"Miettes de thon à la tomate, appertisées"
foodcarbon,26243,tuna_in_catalan_style_or_in_tomato_sauce_canned,"Tuna, in Catalan-style or in tomato sauce, canned",,"Thon, à la catalane ou à l'escabèche (sauce tomate), appertisé",6.470000,kgCO2e/kg_product,,"Thon, à la catalane ou à l'escabèche (sauce tomate), appertisé"
foodcarbon,26180,tuna_in_sunflower_oil_canned_drained,"Tuna, in sunflower oil, canned, drained",,"Thon à l'huile, appertisé, égoutté",6.470000,kgCO2e/kg_product,,"Thon à l'huile, appertisé, égoutté"
foodcarbon,26039,tuna_plain_canned_drained,"Tuna, plain, canned, drained",,"Thon, au naturel, appertisé, égoutté",5.880000,kgCO2e/kg_product,,"Thon, au naturel, appertisé, égoutté"
foodcarbon,26053,tuna_raw,"Tuna, raw",,"Thon, cru",4.980000,kgCO2e/kg_product,,"Thon, cru"
foodcarbon,26041,tuna_roasted_baked,"Tuna, roasted/baked",,"Thon, rôti/cuit au four",6.170000,kgCO2e/kg_product,,"Thon, rôti/cuit au four"
foodcarbon,26174,turbot_raw,"Turbot, raw",,"Turbot, cru",12.300000,kgCO2e/kg_product,,"Turbot, cru"
foodcarbon,26201,turbot_raw_farmed,"Turbot, raw, farmed",,"Turbot d'élevage, cru",12.300000,kgCO2e/kg_product,,"Turbot d'élevage, cru"
foodcarbon,26042,turbot_raw_wild,"Turbot, raw, wild",,"Turbot sauvage, cru",10.100000,kgCO2e/kg_product,,"Turbot sauvage, cru"
foodcarbon,26094,turbot_roasted_baked,"Turbot, roasted/baked",,"Turbot, rôti/cuit au four",15.200000,kgCO2e/kg_product,,"Turbot, rôti/cuit au four"
foodcarbon,36036,turkey_breaded_escalope,"Turkey, breaded escalope",,"Poulet, escalope panée",7.410000,kgCO2e/kg_product,,"Poulet, escalope panée"
foodcarbon,28964,turkey_cooked_ham_in_slices,"Turkey cooked ham, in slices",,Jambon de dinde ou Blanc de dinde en tranche,5.900000,kgCO2e/kg_product,,Jambon de dinde ou Blanc de dinde en tranche
foodcarbon,22080,turkey_egg_raw,"Turkey egg, raw",,"Oeuf de dinde, cru",1.880000,kgCO2e/kg_product,,"Oeuf de dinde, cru"
foodcarbon,36304,turkey_escalope_raw,"Turkey, escalope, raw",,"Dinde, escalope, crue",5.580000,kgCO2e/kg_product,,"Dinde, escalope, crue"
foodcarbon,36308,turkey_escalope_roasted_baked,"Turkey, escalope, roasted/baked",,"Dinde, escalope, rôtie/cuite au four",7.480000,kgCO2e/kg_product,,"Dinde, escalope, rôtie/cuite au four"
foodcarbon,36306,turkey_escalope_sauteed_pan_fried_with_salt,"Turkey, escalope, sautéed/pan-fried, with salt",,"Dinde, escalope, sautée/poêlée",7.530000,kgCO2e/kg_product,,"Dinde, escalope, sautée/poêlée"
foodcarbon,16570,turkey_fat,Turkey fat,,Graisse de dinde,2.330000,kgCO2e/kg_product,,Graisse de dinde
foodcarbon,36305,turkey_leg_meat_and_skin_raw,"Turkey, leg, meat and skin, raw",,"Dinde, cuisse, viande et peau, crue",5.780000,kgCO2e/kg_product,,"Dinde, cuisse, viande et peau, crue"
foodcarbon,36307,turkey_leg_meat_only_raw,"Turkey, leg, meat only, raw",,"Dinde, cuisse, viande sans peau, crue",5.780000,kgCO2e/kg_product,,"Dinde, cuisse, viande sans peau, crue"
foodcarbon,36300,turkey_meat_and_skin_raw,"Turkey, meat and skin, raw",,"Dinde, viande et peau, crue",4.560000,kgCO2e/kg_product,,"Dinde, viande et peau, crue"
foodcarbon,36301,turkey_meat_raw,"Turkey, meat, raw",,"Dinde, viande, crue",4.560000,kgCO2e/kg_product,,"Dinde, viande, crue"
foodcarbon,36302,turkey_meat_roasted_baked,"Turkey, meat, roasted/baked",,"Dinde, viande, rôtie/cuite au four",6.130000,kgCO2e/kg_product,,"Dinde, viande, rôtie/cuite au four"
foodcarbon,36310,turkey_wing_raw,"Turkey, wing, raw",,"Dinde, aile, crue",5.780000,kgCO2e/kg_product,,"Dinde, aile, crue"
foodcarbon,11089,turmeric_powder,"Turmeric, powder",,"Curcuma, poudre",9.400000,kgCO2e/kg_product,,"Curcuma, poudre"
foodcarbon,20065,turnip_cabbage_raw,"Turnip cabbage, raw",,"Chou-rave, cru",0.494000,kgCO2e/kg_product,,"Chou-rave, cru"
foodcarbon,20033,turnip_cooked,"Turnip, cooked",,"Navet, cuit",1.150000,kgCO2e/kg_product,,"Navet, cuit"
foodcarbon,20234,turnip_frozen_raw,"Turnip, frozen, raw",,"Navet, surgelé, cru",0.613000,kgCO2e/kg_product,,"Navet, surgelé, cru"
foodcarbon,20064,turnip_peeled_raw,"Turnip, peeled, raw",,"Navet, pelé, cru",0.396000,kgCO2e/kg_product,,"Navet, pelé, cru"
foodcarbon,23680,twelfth_night_cake,Twelfth Night cake,,Galette des rois feuilletée,4.000000,kgCO2e/kg_product,,Galette des rois feuilletée
foodcarbon,23684,twelfth_night_cake_puff_pastry_filled_with_almond_paste,Twelfth Night cake (puff pastry filled with almond paste),,"Galette des rois feuilletée, fourrée frangipane, et Pithiviers",4.000000,kgCO2e/kg_product,,"Galette des rois feuilletée, fourrée frangipane, et Pithiviers"
foodcarbon,12340,uncured_soft_cheese_spreadable_around_20_fat_in_a_tub,"Uncured soft cheese, spreadable, around 20% fat, in a tub",,"Spécialité fromagère non affinée environ 20% MG, type fromage en barquette à tartiner ou coque fromagère",4.780000,kgCO2e/kg_product,,"Spécialité fromagère non affinée environ 20% MG, type fromage en barquette à tartiner ou coque fromagère"
foodcarbon,12315,uncured_soft_cheese_spreadable_around_25_fat_in_a_tub,"Uncured soft cheese, spreadable, around 25% fat, in a tub",,"Spécialité fromagère non affinée environ 25% MG, type fromage en barquette à tartiner ou coque fromagère",5.160000,kgCO2e/kg_product,,"Spécialité fromagère non affinée environ 25% MG, type fromage en barquette à tartiner ou coque fromagère"
foodcarbon,19530,uncured_soft_cheese_spreadable_around_30_40_fat_flavoured_ex_garlic_and_herbs,"Uncured soft cheese, spreadable, around 30-40% fat, flavoured (ex : garlic and herbs)",,Spécialité fromagère non affinée à tartiner environ 30-40 % MG aromatisée (ex: ail et fines herbes),5.160000,kgCO2e/kg_product,,Spécialité fromagère non affinée à tartiner environ 30-40 % MG aromatisée (ex: ail et fines herbes)
